lemma_,count,pos,lemma,freq,number_of_meanings,pos_fr,etymology,age
sépia@NOUN,109,NOUN,sépia,2.0759751718626043e-07,4.0,substantif,1791.0,229.0
photographe@NOUN,10380,NOUN,photographe,1.976937824214113e-05,1.0,substantif,1836.0,184.0
rétro@ADJ,264,ADJ,rétro,5.028049957538785e-07,2.0,adjectif,1889.0,131.0
balade@NOUN,1064,NOUN,balade,2.0264564980383587e-06,7.0,substantif,1855.0,165.0
vernissage@NOUN,404,NOUN,vernissage,7.694440086536625e-07,2.0,substantif,1849.0,171.0
robotiser@VERB,464,VERB,robotiser,8.837178713249985e-07,1.0,verbe,1927.0,93.0
délocalisation@NOUN,778,NOUN,délocalisation,1.481751085971657e-06,1.0,substantif,1863.0,157.0
cynisme@NOUN,729,NOUN,cynisme,1.3884274314567327e-06,2.0,substantif,1750.0,270.0
trimestriel@ADJ,1350,ADJ,trimestriel,2.57116191010506e-06,1.0,adjectif,1831.0,189.0
incunable@NOUN,341,NOUN,incunable,6.494564528487597e-07,2.0,substantif,1688.0,332.0
ambulant@ADJ,1429,ADJ,ambulant,2.721622495955653e-06,5.0,adjectif,1558.0,462.0
démobilisation@NOUN,824,NOUN,démobilisation,1.5693610473530145e-06,1.0,substantif,1870.0,150.0
exégèse@NOUN,1522,NOUN,exégèse,2.8987469830962235e-06,3.0,substantif,1705.0,315.0
désillusion@NOUN,1049,NOUN,désillusion,1.9978880323705246e-06,1.0,substantif,1834.0,186.0
indéniable@ADJ,1405,ADJ,indéniable,2.675912950887118e-06,1.0,adjectif,1789.0,231.0
inculpation@NOUN,885,NOUN,inculpation,1.6855394744022062e-06,1.0,substantif,1740.0,280.0
accessibilité@NOUN,2165,NOUN,accessibilité,4.1233818780573745e-06,1.0,substantif,1630.0,390.0
anthropomorphique@ADJ,337,ADJ,anthropomorphique,6.418381953373373e-07,1.0,adjectif,1829.0,191.0
octogonal@ADJ,3758,ADJ,octogonal,7.157352931981346e-06,1.0,adjectif,1520.0,500.0
boiserie@NOUN,1953,NOUN,boiserie,3.7196142299519873e-06,1.0,substantif,1715.0,305.0
cocon@NOUN,816,NOUN,cocon,1.5541245323301698e-06,3.0,substantif,1600.0,420.0
océanographique@ADJ,842,ADJ,océanographique,1.6036432061544154e-06,1.0,adjectif,1892.0,128.0
aérostat@NOUN,313,NOUN,aérostat,5.961286502688029e-07,1.0,substantif,1783.0,237.0
verticale@NOUN,2350,NOUN,verticale,4.47572628796066e-06,1.0,substantif,1545.0,475.0
autogire@NOUN,182,NOUN,autogire,3.4663071676971925e-07,2.0,substantif,1923.0,97.0
escamoter@VERB,174,VERB,escamoter,3.313942017468744e-07,4.0,verbe,1558.0,462.0
ricochet@NOUN,267,NOUN,ricochet,5.085186888874453e-07,4.0,substantif,1538.0,482.0
théoricien@NOUN,3432,NOUN,théoricien,6.53646494480042e-06,1.0,substantif,1550.0,470.0
pochoir@NOUN,343,NOUN,pochoir,6.532655816044709e-07,1.0,substantif,1874.0,146.0
subjectivité@NOUN,852,NOUN,subjectivité,1.6226888499329715e-06,1.0,substantif,1801.0,219.0
théoriser@VERB,1234,VERB,théoriser,2.3502324422738107e-06,1.0,verbe,1823.0,197.0
grillage@NOUN,699,NOUN,grillage,1.3312905001210646e-06,15.0,substantif,1735.0,285.0
chronologiquement@ADV,960,ADV,chronologiquement,1.8283818027413762e-06,1.0,adverbe,1829.0,191.0
interné@ADJ,162,ADJ,interné,3.0853942921260726e-07,4.0,adjectif,1550.0,470.0
palimpseste@NOUN,140,NOUN,palimpseste,2.66639012899784e-07,2.0,substantif,1542.0,478.0
allumé@NOUN,154,NOUN,allumé,2.9330291418976243e-07,4.0,substantif,1783.0,237.0
régale@NOUN,167,NOUN,régale,3.1806225110188524e-07,10.0,substantif,1552.0,468.0
cirrhose@NOUN,394,NOUN,cirrhose,7.503983648751065e-07,1.0,substantif,1805.0,215.0
éruptif@ADJ,568,ADJ,éruptif,1.081792566621981e-06,2.0,adjectif,1793.0,227.0
volcanisme@NOUN,701,NOUN,volcanisme,1.3350996288767757e-06,1.0,substantif,1842.0,178.0
stipe@NOUN,406,NOUN,stipe,7.732531374093737e-07,1.0,substantif,1778.0,242.0
répétiteur@NOUN,624,NOUN,répétiteur,1.1884481717818945e-06,4.0,substantif,1671.0,349.0
accostage@NOUN,402,NOUN,accostage,7.656348798979513e-07,1.0,substantif,1540.0,480.0
repérable@ADJ,448,ADJ,repérable,8.532448412793089e-07,1.0,adjectif,1923.0,97.0
pizzeria@NOUN,292,NOUN,pizzeria,5.561327983338353e-07,1.0,substantif,1954.0,66.0
ficus@NOUN,317,NOUN,ficus,6.037469077802253e-07,1.0,substantif,1870.0,150.0
embarcadère@NOUN,512,NOUN,embarcadère,9.751369614620674e-07,2.0,substantif,1604.0,416.0
janséniste@NOUN,518,NOUN,janséniste,9.865643477292009e-07,3.0,substantif,1656.0,364.0
mentor@NOUN,1560,NOUN,mentor,2.9711204294547365e-06,2.0,substantif,1699.0,321.0
uniate@NOUN,119,NOUN,uniate,2.2664316096481642e-07,1.0,substantif,1843.0,177.0
marianiste@NOUN,165,NOUN,marianiste,3.1425312234617405e-07,1.0,substantif,1892.0,128.0
mestre@NOUN,483,NOUN,mestre,9.199045945042549e-07,4.0,substantif,1546.0,474.0
réévaluer@VERB,734,VERB,réévaluer,1.3979502533460107e-06,2.0,verbe,1925.0,95.0
quadrille@NOUN,191,NOUN,quadrille,3.637717961704196e-07,6.0,substantif,1546.0,474.0
cactus@NOUN,1062,NOUN,cactus,2.0226473692826474e-06,1.0,substantif,1627.0,393.0
fibreux@ADJ,733,ADJ,fibreux,1.396045688968155e-06,1.0,adjectif,1549.0,471.0
arrosage@NOUN,773,NOUN,arrosage,1.472228264082379e-06,2.0,substantif,1611.0,409.0
parcimonieux@ADJ,114,ADJ,parcimonieux,2.1712033907553844e-07,1.0,adjectif,1755.0,265.0
bouturage@NOUN,151,NOUN,bouturage,2.8758922105619564e-07,2.0,substantif,1845.0,175.0
semis@NOUN,1283,NOUN,semis,2.4435560967887352e-06,3.0,substantif,1742.0,278.0
diaconat@NOUN,199,NOUN,diaconat,3.7900831119326445e-07,2.0,substantif,1577.0,443.0
arménien@NOUN,4020,NOUN,arménien,7.656348798979512e-06,1.0,substantif,1740.0,280.0
grossiste@NOUN,465,NOUN,grossiste,8.856224357028541e-07,1.0,substantif,1800.0,220.0
actionnariat@NOUN,432,NOUN,actionnariat,8.227718112336193e-07,3.0,substantif,1912.0,108.0
polo@NOUN,686,NOUN,polo,1.3065311632089418e-06,2.0,substantif,1842.0,178.0
percussionniste@NOUN,1069,NOUN,percussionniste,2.0359793199276367e-06,1.0,substantif,1966.0,54.0
bulgare@ADJ,3096,ADJ,bulgare,5.896531313840938e-06,1.0,adjectif,1606.0,414.0
justesse@NOUN,4186,NOUN,justesse,7.972506485703542e-06,3.0,substantif,1611.0,409.0
pétanque@NOUN,633,NOUN,pétanque,1.205589251182595e-06,1.0,substantif,1910.0,110.0
ose@VERB,431,VERB,ose,8.208672468557637e-07,6.0,verbe,1960.0,60.0
chahuter@VERB,163,VERB,chahuter,3.1044399359046285e-07,3.0,verbe,1821.0,199.0
préférentiel@ADJ,1579,ADJ,préférentiel,3.007307152633993e-06,1.0,adjectif,1903.0,117.0
quintette@NOUN,1389,NOUN,quintette,2.6454399208414286e-06,2.0,substantif,1760.0,260.0
scoop@NOUN,200,NOUN,scoop,3.8091287557112005e-07,1.0,substantif,1874.0,146.0
brouillage@NOUN,447,NOUN,brouillage,8.513402769014533e-07,2.0,substantif,1576.0,444.0
lobby@NOUN,810,NOUN,lobby,1.5426971460630363e-06,1.0,substantif,1857.0,163.0
dépistage@NOUN,1420,NOUN,dépistage,2.7044814165549523e-06,1.0,substantif,1922.0,98.0
politologue@NOUN,1019,NOUN,politologue,1.9407511010348568e-06,1.0,substantif,1959.0,61.0
ultraviolet@NOUN,932,NOUN,ultraviolet,1.7750540001614194e-06,2.0,substantif,1840.0,180.0
hémolyse@NOUN,111,NOUN,hémolyse,2.1140664594197162e-07,1.0,substantif,1900.0,120.0
surf@NOUN,1794,NOUN,surf,3.4167884938729468e-06,2.0,substantif,1926.0,94.0
coach@NOUN,1485,NOUN,coach,2.8282781011155664e-06,3.0,substantif,1832.0,188.0
caliban@NOUN,214,NOUN,caliban,4.0757677686109846e-07,1.0,substantif,1831.0,189.0
floréal@NOUN,989,NOUN,floréal,1.8836141696991887e-06,1.0,substantif,1793.0,227.0
fructidor@NOUN,1256,NOUN,fructidor,2.3921328585866337e-06,1.0,substantif,1793.0,227.0
pluviôse@NOUN,1203,NOUN,pluviôse,2.291190946560287e-06,1.0,substantif,1793.0,227.0
réadmettre@VERB,180,VERB,réadmettre,3.4282158801400806e-07,1.0,verbe,1818.0,202.0
venta@NOUN,155,NOUN,venta,2.95207478567618e-07,1.0,substantif,1502.0,518.0
banderille@NOUN,187,NOUN,banderille,3.5615353865899724e-07,1.0,substantif,1607.0,413.0
calèche@NOUN,546,NOUN,calèche,1.0398921503091578e-06,2.0,substantif,1604.0,416.0
constitutionnalité@NOUN,788,NOUN,constitutionnalité,1.500796729750213e-06,1.0,substantif,1798.0,222.0
excelle@VERB,147,VERB,excelle,2.7997096354477325e-07,1.0,verbe,1544.0,476.0
populace@NOUN,267,NOUN,populace,5.085186888874453e-07,1.0,substantif,1552.0,468.0
saxon@ADJ,989,ADJ,saxon,1.8836141696991887e-06,1.0,adjectif,1512.0,508.0
drainer@VERB,2619,VERB,drainer,4.988054105603817e-06,2.0,verbe,1850.0,170.0
vibratoire@ADJ,202,ADJ,vibratoire,3.8472200432683125e-07,1.0,adjectif,1750.0,270.0
tertiaire@NOUN,942,NOUN,tertiaire,1.7940996439399755e-06,4.0,substantif,1690.0,330.0
utilisateur@ADJ,1462,ADJ,utilisateur,2.7844731204248875e-06,1.0,adjectif,1932.0,88.0
décrypter@VERB,721,VERB,décrypter,1.3731909164338879e-06,1.0,verbe,1929.0,91.0
pagination@NOUN,278,NOUN,pagination,5.294688970438568e-07,2.0,substantif,1801.0,219.0
positionne@VERB,1723,VERB,positionne,3.2815644230451992e-06,1.0,verbe,1963.0,57.0
francophonie@NOUN,1913,NOUN,francophonie,3.6434316548377634e-06,3.0,substantif,1959.0,61.0
tory@NOUN,626,NOUN,tory,1.1922573005376058e-06,2.0,substantif,1679.0,341.0
accordéoniste@NOUN,213,NOUN,accordéoniste,4.0567221248324287e-07,1.0,substantif,1866.0,154.0
clarinettiste@NOUN,519,NOUN,clarinettiste,9.884689121070565e-07,1.0,substantif,1834.0,186.0
shaman@NOUN,129,NOUN,shaman,2.4568880474337245e-07,1.0,substantif,1699.0,321.0
étonnamment@ADV,925,ADV,étonnamment,1.7617220495164303e-06,1.0,adverbe,1752.0,268.0
météorologie@NOUN,1779,NOUN,météorologie,3.3882200282051127e-06,3.0,substantif,1547.0,473.0
mascotte@NOUN,1976,NOUN,mascotte,3.763419210642666e-06,1.0,substantif,1867.0,153.0
structure@VERB,649,VERB,structure,1.2360622812282847e-06,11.0,verbe,1868.0,152.0
régie@NOUN,3283,NOUN,régie,6.252684852499936e-06,3.0,substantif,1550.0,470.0
prodigue@VERB,682,VERB,prodigue,1.2989129056975194e-06,10.0,verbe,1552.0,468.0
machinerie@NOUN,958,NOUN,machinerie,1.824572673985665e-06,2.0,substantif,1650.0,370.0
plaisancier@NOUN,362,NOUN,plaisancier,6.894523047837273e-07,1.0,substantif,1893.0,127.0
prestataire@NOUN,1084,NOUN,prestataire,2.064547785595471e-06,2.0,substantif,1845.0,175.0
aphérèse@NOUN,147,NOUN,aphérèse,2.7997096354477325e-07,4.0,substantif,1521.0,499.0
princier@ADJ,2206,ADJ,princier,4.201469017549454e-06,2.0,adjectif,1550.0,470.0
industrialiser@VERB,1710,VERB,industrialiser,3.2568050861330764e-06,1.0,verbe,1827.0,193.0
achigan@NOUN,168,NOUN,achigan,3.1996681547974084e-07,1.0,substantif,1683.0,337.0
ensoleillement@NOUN,1364,NOUN,ensoleillement,2.597825811395039e-06,1.0,substantif,1856.0,164.0
pointillisme@NOUN,149,NOUN,pointillisme,2.8378009230048444e-07,1.0,substantif,1894.0,126.0
impressionniste@NOUN,849,NOUN,impressionniste,1.6169751567994047e-06,2.0,substantif,1874.0,146.0
pendentif@NOUN,1034,NOUN,pendentif,1.969319566702691e-06,2.0,substantif,1529.0,491.0
taoïste@ADJ,924,ADJ,taoïste,1.7598174851385747e-06,2.0,adjectif,1892.0,128.0
régale@ADJ,115,ADJ,régale,2.1902490345339404e-07,10.0,adjectif,1639.0,381.0
limpide@ADJ,585,ADJ,limpide,1.1141701610455263e-06,1.0,adjectif,1509.0,511.0
diane@NOUN,1714,NOUN,diane,3.264423343644499e-06,3.0,substantif,1555.0,465.0
réorienter@VERB,882,VERB,réorienter,1.6798257812686395e-06,2.0,verbe,1901.0,119.0
massivement@ADV,2452,ADV,massivement,4.669991854501932e-06,1.0,adverbe,1584.0,436.0
rédactionnel@ADJ,530,ADJ,rédactionnel,1.009419120263468e-06,3.0,adjectif,1874.0,146.0
islandais@NOUN,1265,NOUN,islandais,2.4092739379873344e-06,1.0,substantif,1732.0,288.0
vulnérabilité@NOUN,1882,NOUN,vulnérabilité,3.5843901591242397e-06,1.0,substantif,1836.0,184.0
virement@NOUN,401,NOUN,virement,7.637303155200958e-07,3.0,substantif,1546.0,474.0
trekking@NOUN,151,NOUN,trekking,2.8758922105619564e-07,2.0,substantif,1858.0,162.0
khmer@ADJ,1438,ADJ,khmer,2.738763575356353e-06,2.0,adjectif,1873.0,147.0
cambodgien@ADJ,1335,ADJ,cambodgien,2.5425934444372265e-06,1.0,adjectif,1878.0,142.0
inaction@NOUN,678,NOUN,inaction,1.291294648186097e-06,1.0,substantif,1647.0,373.0
khmer@NOUN,1305,NOUN,khmer,2.4854565131015583e-06,2.0,substantif,1873.0,147.0
escorteur@NOUN,501,NOUN,escorteur,9.541867533056557e-07,1.0,substantif,1935.0,85.0
cambodgien@NOUN,588,NOUN,cambodgien,1.119883854179093e-06,1.0,substantif,1878.0,142.0
indisponible@ADJ,961,ADJ,indisponible,1.8302863671192318e-06,2.0,adjectif,1752.0,268.0
thaïlandais@ADJ,1532,ADJ,thaïlandais,2.9177926268747796e-06,1.0,adjectif,1941.0,79.0
raffinerie@NOUN,2557,NOUN,raffinerie,4.86997111417677e-06,1.0,substantif,1666.0,354.0
rembarquer@VERB,359,VERB,rembarquer,6.837386116501605e-07,3.0,verbe,1527.0,493.0
pilonnage@NOUN,244,NOUN,pilonnage,4.647137081967665e-07,1.0,substantif,1803.0,217.0
chiffrer@VERB,2355,VERB,chiffrer,4.485249109849938e-06,6.0,verbe,1515.0,505.0
reclasser@VERB,961,VERB,reclasser,1.8302863671192318e-06,1.0,verbe,1875.0,145.0
australien@NOUN,5688,NOUN,australien,1.0833162181242654e-05,1.0,substantif,1842.0,178.0
algonquin@NOUN,715,NOUN,algonquin,1.3617635301667542e-06,1.0,substantif,1625.0,395.0
féminiser@VERB,305,VERB,féminiser,5.808921352459581e-07,3.0,verbe,1534.0,486.0
intervocalique@ADJ,144,ADJ,intervocalique,2.7425727041120646e-07,1.0,adjectif,1895.0,125.0
pluviosité@NOUN,256,NOUN,pluviosité,4.875684807310337e-07,3.0,substantif,1909.0,111.0
journalier@NOUN,1540,NOUN,journalier,2.9330291418976244e-06,3.0,substantif,1535.0,485.0
vicennal@ADJ,205,ADJ,vicennal,3.9043569746039804e-07,2.0,adjectif,1682.0,338.0
cockpit@NOUN,1591,NOUN,cockpit,3.03016192516826e-06,1.0,substantif,1878.0,142.0
souhaitable@ADJ,885,ADJ,souhaitable,1.6855394744022062e-06,1.0,adjectif,1511.0,509.0
digramme@NOUN,436,NOUN,digramme,8.303900687450417e-07,2.0,substantif,1864.0,156.0
encodage@NOUN,792,NOUN,encodage,1.5084149872616354e-06,1.0,substantif,1963.0,57.0
allongé@ADJ,1705,ADJ,allongé,3.2472822642437984e-06,2.0,adjectif,1704.0,316.0
crucifixion@NOUN,1923,NOUN,crucifixion,3.6624772986163195e-06,1.0,substantif,1550.0,470.0
stalle@NOUN,1372,NOUN,stalle,2.6130623264178836e-06,3.0,substantif,1556.0,464.0
scriptorium@NOUN,518,NOUN,scriptorium,9.865643477292009e-07,1.0,substantif,1852.0,168.0
codex@NOUN,3257,NOUN,codex,6.20316617867569e-06,2.0,substantif,1512.0,508.0
alémanique@NOUN,187,NOUN,alémanique,3.5615353865899724e-07,2.0,substantif,1838.0,182.0
moniale@NOUN,1477,NOUN,moniale,2.8130415860927216e-06,2.0,substantif,1530.0,490.0
maraudeur@NOUN,376,NOUN,maraudeur,7.161162060737057e-07,1.0,substantif,1679.0,341.0
bit@NOUN,5505,NOUN,bit,1.048462690009508e-05,1.0,substantif,1845.0,175.0
baraquement@NOUN,1038,NOUN,baraquement,1.976937824214113e-06,2.0,substantif,1574.0,446.0
géodésique@ADJ,1142,ADJ,géodésique,2.1750125195110956e-06,1.0,adjectif,1584.0,436.0
riemannien@ADJ,327,ADJ,riemannien,6.227925515587813e-07,2.0,adjectif,1911.0,109.0
planisphère@NOUN,240,NOUN,planisphère,4.5709545068534404e-07,2.0,substantif,1555.0,465.0
euclidien@ADJ,1574,ADJ,euclidien,2.9977843307447148e-06,1.0,adjectif,1660.0,360.0
ellipsoïde@NOUN,387,NOUN,ellipsoïde,7.370664142301173e-07,2.0,substantif,1721.0,299.0
paramétrique@ADJ,200,ADJ,paramétrique,3.8091287557112005e-07,1.0,adjectif,1832.0,188.0
généralise@VERB,983,VERB,généralise,1.872186783432055e-06,1.0,verbe,1600.0,420.0
tangentiel@ADJ,134,ADJ,tangentiel,2.5521162663265043e-07,1.0,adjectif,1816.0,204.0
covariant@ADJ,103,ADJ,covariant,1.9617013091912682e-07,1.0,adjectif,1877.0,143.0
tenseur@NOUN,816,NOUN,tenseur,1.5541245323301698e-06,4.0,substantif,1830.0,190.0
infinitésimal@ADJ,434,ADJ,infinitésimal,8.265809399893305e-07,2.0,adjectif,1706.0,314.0
asymptotique@ADJ,420,ADJ,asymptotique,7.999170386993522e-07,1.0,adjectif,1678.0,342.0
topologie@NOUN,2121,NOUN,topologie,4.0395810454317285e-06,3.0,substantif,1876.0,144.0
exponentiel@ADJ,1233,ADJ,exponentiel,2.3483278778959553e-06,3.0,adjectif,1711.0,309.0
microclimat@NOUN,497,NOUN,microclimat,9.465684957942333e-07,1.0,substantif,1925.0,95.0
moiré@NOUN,120,NOUN,moiré,2.2854772534267202e-07,1.0,substantif,1740.0,280.0
ligneux@ADJ,665,ADJ,ligneux,1.2665353112739742e-06,4.0,adjectif,1505.0,515.0
catch@NOUN,2277,NOUN,catch,4.336693088377201e-06,1.0,substantif,1752.0,268.0
stalag@NOUN,453,NOUN,stalag,8.627676631685869e-07,1.0,substantif,1940.0,80.0
omnibus@NOUN,2056,NOUN,omnibus,3.915784360871114e-06,2.0,substantif,1828.0,192.0
terreau@NOUN,782,NOUN,terreau,1.4893693434830794e-06,4.0,substantif,1611.0,409.0
acidification@NOUN,467,NOUN,acidification,8.894315644585654e-07,1.0,substantif,1786.0,234.0
occasionne@VERB,790,VERB,occasionne,1.5046058585059241e-06,1.0,verbe,1596.0,424.0
engrais@NOUN,883,NOUN,engrais,1.6817303456464951e-06,3.0,substantif,1510.0,510.0
désagréger@VERB,628,VERB,désagréger,1.1960664292933169e-06,1.0,verbe,1798.0,222.0
planaire@NOUN,163,NOUN,planaire,3.1044399359046285e-07,1.0,substantif,1776.0,244.0
dégénérescence@NOUN,1047,NOUN,dégénérescence,1.9940789036148133e-06,1.0,substantif,1796.0,224.0
algorithmique@ADJ,596,ADJ,algorithmique,1.1351203692019378e-06,2.0,adjectif,1845.0,175.0
admirateur@ADJ,478,ADJ,admirateur,9.103817726149769e-07,1.0,adjectif,1542.0,478.0
pétrifier@VERB,431,VERB,pétrifier,8.208672468557637e-07,2.0,verbe,1580.0,440.0
pessimisme@NOUN,610,NOUN,pessimisme,1.1617842704919162e-06,1.0,substantif,1759.0,261.0
réélection@NOUN,2406,NOUN,réélection,4.582381893120574e-06,1.0,substantif,1784.0,236.0
kronprinz@NOUN,222,NOUN,kronprinz,4.2281329188394324e-07,1.0,substantif,1890.0,130.0
extrémiste@NOUN,617,NOUN,extrémiste,1.1751162211369054e-06,2.0,substantif,1915.0,105.0
spartakiste@ADJ,162,ADJ,spartakiste,3.0853942921260726e-07,2.0,adjectif,1916.0,104.0
putsch@NOUN,1424,NOUN,putsch,2.712099674066375e-06,1.0,substantif,1921.0,99.0
médiatisation@NOUN,935,NOUN,médiatisation,1.7807676932949862e-06,1.0,substantif,1842.0,178.0
reichstag@NOUN,254,NOUN,reichstag,4.837593519753225e-07,2.0,substantif,1874.0,146.0
rhénan@ADJ,662,ADJ,rhénan,1.2608216181404073e-06,1.0,adjectif,1808.0,212.0
freine@VERB,229,VERB,freine,4.3614524252893247e-07,1.0,verbe,1907.0,113.0
inconfortable@ADJ,590,ADJ,inconfortable,1.123692982934804e-06,2.0,adjectif,1814.0,206.0
putschiste@NOUN,307,NOUN,putschiste,5.847012640016693e-07,2.0,substantif,1920.0,100.0
leitmotiv@NOUN,601,NOUN,leitmotiv,1.1446431910912158e-06,2.0,substantif,1871.0,149.0
assainir@VERB,779,VERB,assainir,1.4836556503495126e-06,3.0,verbe,1774.0,246.0
germanophile@ADJ,131,ADJ,germanophile,2.4949793349908364e-07,2.0,adjectif,1894.0,126.0
invulnérabilité@NOUN,119,NOUN,invulnérabilité,2.2664316096481642e-07,1.0,substantif,1732.0,288.0
patriotisme@NOUN,1884,NOUN,patriotisme,3.588199287879951e-06,1.0,substantif,1726.0,294.0
inapplicable@ADJ,172,ADJ,inapplicable,3.2758507299116323e-07,1.0,adjectif,1762.0,258.0
impensable@ADJ,502,ADJ,impensable,9.560913176835113e-07,3.0,adjectif,1845.0,175.0
opportuniste@ADJ,520,ADJ,opportuniste,9.903734764849122e-07,3.0,adjectif,1876.0,144.0
réarmement@NOUN,669,NOUN,réarmement,1.2741535687853966e-06,1.0,substantif,1771.0,249.0
relativiser@VERB,851,VERB,relativiser,1.6207842855551158e-06,2.0,verbe,1932.0,88.0
interlocuteur@NOUN,2764,NOUN,interlocuteur,5.2642159403928794e-06,2.0,substantif,1549.0,471.0
alvéole@NOUN,790,NOUN,alvéole,1.5046058585059241e-06,5.0,substantif,1519.0,501.0
pansement@NOUN,393,NOUN,pansement,7.484938004972509e-07,1.0,substantif,1531.0,489.0
surinfection@NOUN,142,NOUN,surinfection,2.7044814165549526e-07,1.0,substantif,1926.0,94.0
rapidité@NOUN,3144,NOUN,rapidité,5.987950403978007e-06,2.0,substantif,1573.0,447.0
syncrétique@ADJ,286,ADJ,syncrétique,5.447054120667017e-07,3.0,adjectif,1846.0,174.0
taoïsme@NOUN,823,NOUN,taoïsme,1.567456482975159e-06,1.0,substantif,1886.0,134.0
confucianisme@NOUN,689,NOUN,confucianisme,1.3122448563425086e-06,1.0,substantif,1876.0,144.0
confucéen@ADJ,746,ADJ,confucéen,1.4208050258802779e-06,1.0,adjectif,1840.0,180.0
réversibilité@NOUN,281,NOUN,réversibilité,5.351825901774237e-07,3.0,substantif,1745.0,275.0
égoïste@ADJ,940,ADJ,égoïste,1.7902905151842642e-06,2.0,adjectif,1698.0,322.0
personnification@NOUN,828,NOUN,personnification,1.576979304864437e-06,2.0,substantif,1772.0,248.0
antipathie@NOUN,370,NOUN,antipathie,7.046888198065721e-07,2.0,substantif,1555.0,465.0
prépondérant@ADJ,1580,ADJ,prépondérant,3.0092117170118483e-06,2.0,adjectif,1723.0,297.0
ide@NOUN,437,NOUN,ide,8.322946331228974e-07,2.0,substantif,1785.0,235.0
ostrogoth@NOUN,637,NOUN,ostrogoth,1.2132075086940173e-06,1.0,substantif,1534.0,486.0
arianisme@NOUN,523,NOUN,arianisme,9.96087169618479e-07,1.0,substantif,1568.0,452.0
coexistence@NOUN,1161,NOUN,coexistence,2.211199242690352e-06,1.0,substantif,1554.0,466.0
translittération@NOUN,696,NOUN,translittération,1.3255768069874977e-06,1.0,substantif,1874.0,146.0
attribuable@ADJ,711,ADJ,attribuable,1.3541452726553318e-06,1.0,adjectif,1508.0,512.0
dentaire@ADJ,3057,ADJ,dentaire,5.82225330310457e-06,2.0,adjectif,1541.0,479.0
parachute@NOUN,2194,NOUN,parachute,4.178614245015187e-06,5.0,substantif,1784.0,236.0
intendance@NOUN,1787,NOUN,intendance,3.403456543227958e-06,4.0,substantif,1543.0,477.0
concessionnaire@ADJ,673,ADJ,concessionnaire,1.281771826296819e-06,2.0,adjectif,1664.0,356.0
glaucome@NOUN,193,NOUN,glaucome,3.6758092492613087e-07,1.0,substantif,1649.0,371.0
épidémique@ADJ,427,ADJ,épidémique,8.132489893443413e-07,1.0,adjectif,1549.0,471.0
immunologie@NOUN,399,NOUN,immunologie,7.599211867643845e-07,1.0,substantif,1924.0,96.0
réserviste@NOUN,1189,NOUN,réserviste,2.264527045270309e-06,1.0,substantif,1871.0,149.0
carabine@NOUN,1329,NOUN,carabine,2.5311660581700926e-06,7.0,substantif,1550.0,470.0
incuber@VERB,255,VERB,incuber,4.85663916353178e-07,2.0,verbe,1771.0,249.0
chaumière@NOUN,963,NOUN,chaumière,1.8340954958749431e-06,2.0,substantif,1666.0,354.0
franciser@VERB,1182,VERB,franciser,2.2511950946253195e-06,3.0,verbe,1544.0,476.0
introspection@NOUN,556,NOUN,introspection,1.0589377940877137e-06,1.0,substantif,1650.0,370.0
modelage@NOUN,478,NOUN,modelage,9.103817726149769e-07,1.0,substantif,1834.0,186.0
instantané@NOUN,208,NOUN,instantané,3.961493905939649e-07,4.0,substantif,1604.0,416.0
libanais@ADJ,4106,ADJ,libanais,7.820141335475095e-06,1.0,adjectif,1914.0,106.0
reflet@NOUN,3871,NOUN,reflet,7.372568706679028e-06,3.0,substantif,1550.0,470.0
flâner@VERB,170,VERB,flâner,3.2377594423545203e-07,2.0,verbe,1638.0,382.0
effraie@NOUN,305,NOUN,effraie,5.808921352459581e-07,6.0,substantif,1553.0,467.0
japon@NOUN,113,NOUN,japon,2.1521577469768284e-07,1.0,substantif,1723.0,297.0
